timestamp_utc,intersection_id,intersection_name,lat,lon,approach,lane_count,vehicle_count_15min,avg_speed_kmh,queue_length_m,signal_phase_sec_green,signal_phase_sec_red,is_rush_hour,weather,notes
2026-09-14T17:15:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,N,2,65,25,91,33,53,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,E,1,49,27,49,27,60,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,S,2,60,27,76,38,56,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,W,1,58,27,87,29,62,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,N,2,53,17,59,32,54,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,E,1,58,17,85,23,68,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,S,2,47,17,47,40,46,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,W,1,57,17,66,25,60,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,N,2,55,25,65,33,61,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,E,1,48,23,58,30,65,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,S,2,59,26,90,40,45,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,W,1,64,22,87,29,61,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,N,2,51,26,58,39,48,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,E,1,58,27,72,28,57,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,S,2,66,19,93,36,57,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,W,1,65,26,106,25,69,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,N,2,61,26,85,36,59,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,E,1,44,23,28,22,67,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,S,2,48,22,48,39,47,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:15:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,W,1,53,20,65,22,69,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,N,2,63,21,85,37,56,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,E,1,64,23,89,26,66,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,S,2,64,20,97,40,48,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,W,1,60,18,81,29,62,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,N,2,48,21,50,32,60,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,E,1,52,23,58,26,67,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,S,2,62,21,94,35,56,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,W,1,56,25,77,23,71,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,N,2,49,23,56,32,54,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,E,1,46,26,43,28,67,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,S,2,49,17,50,34,51,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,W,1,57,24,69,26,60,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,N,2,49,27,51,39,50,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,E,1,56,23,73,29,59,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,S,2,44,17,34,34,54,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,W,1,54,23,67,22,64,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,N,2,56,21,73,33,55,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,E,1,59,19,72,29,65,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,S,2,57,26,84,37,58,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,W,1,60,25,83,24,71,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,N,2,58,20,78,38,55,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,E,1,48,26,55,24,61,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,S,2,59,20,86,32,55,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:30:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,W,1,62,21,82,30,61,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,N,2,53,21,66,34,60,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,E,1,66,26,110,26,69,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,S,2,64,20,98,35,51,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,W,1,64,22,104,26,63,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,N,2,45,18,47,37,58,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,E,1,54,17,61,30,64,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,S,2,45,21,34,36,55,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,W,1,54,26,66,30,55,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,N,2,55,19,60,35,53,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,E,1,60,23,85,25,62,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,S,2,65,21,93,39,53,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,W,1,51,25,63,25,63,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,N,2,66,25,111,37,48,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,E,1,62,27,96,23,64,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,S,2,62,22,93,38,56,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,W,1,44,18,46,25,63,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,N,2,56,24,75,39,50,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,E,1,62,25,89,29,57,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,S,2,49,26,60,34,58,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,W,1,53,24,65,23,70,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,N,2,58,26,87,34,56,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,E,1,59,19,80,29,66,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,S,2,47,23,45,37,57,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T17:45:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,W,1,61,17,85,28,67,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,N,2,48,19,48,39,48,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,E,1,51,21,48,23,65,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,S,2,54,17,71,34,61,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,W,1,56,21,77,26,66,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,N,2,61,20,92,35,50,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,E,1,53,24,62,24,66,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,S,2,47,23,54,39,55,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,W,1,56,27,69,25,67,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,N,2,52,21,63,39,56,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,E,1,57,26,73,29,65,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,S,2,56,24,66,33,55,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,W,1,66,23,96,24,67,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,N,2,62,27,83,33,52,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,E,1,63,19,94,22,65,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,S,2,60,18,85,37,50,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,W,1,58,21,75,30,57,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,N,2,60,20,95,37,55,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,E,1,64,21,106,22,65,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,S,2,60,18,79,36,57,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,W,1,44,19,37,29,58,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,N,2,52,24,70,32,59,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,E,1,52,26,53,26,66,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,S,2,63,26,87,36,53,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:00:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,W,1,47,22,55,30,62,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,N,2,46,22,51,40,55,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,E,1,59,23,85,29,61,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,S,2,44,24,34,38,49,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,W,1,53,21,56,22,66,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,N,2,61,19,94,38,48,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,E,1,54,25,57,28,59,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,S,2,45,23,49,33,60,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,W,1,46,26,35,24,62,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,N,2,53,19,67,34,59,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,E,1,60,19,81,27,59,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,S,2,66,26,105,40,52,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,W,1,55,24,70,29,56,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,N,2,55,26,62,40,50,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,E,1,48,21,53,22,65,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,S,2,56,27,66,33,53,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,W,1,52,26,61,30,59,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,N,2,57,26,81,33,56,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,E,1,52,19,58,22,66,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,S,2,65,22,94,39,50,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,W,1,48,21,49,30,62,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,N,2,59,26,91,32,56,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,E,1,66,18,107,23,62,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,S,2,48,27,49,39,52,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:15:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,W,1,65,19,109,24,62,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,N,2,44,27,41,34,52,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,E,1,50,17,61,29,65,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,S,2,54,27,57,38,50,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,W,1,55,26,63,30,63,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,N,2,56,25,73,34,60,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,E,1,66,27,98,26,68,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,S,2,47,22,42,32,56,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-S,Expo district south approach,48.1728,11.5504,W,1,58,24,80,27,60,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,N,2,64,22,95,36,51,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,E,1,64,19,90,23,69,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,S,2,53,17,58,38,57,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-E,Expo district east approach,48.1740,11.5542,W,1,60,27,81,26,65,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,N,2,65,26,104,40,52,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,E,1,59,22,75,24,63,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,S,2,45,17,35,37,53,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-EXPO-W,Expo district west approach,48.1741,11.5478,W,1,63,26,102,23,66,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,N,2,49,24,49,33,52,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,E,1,60,27,77,24,68,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,S,2,53,24,73,34,53,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-RING-01,Inner ring connector A,48.1765,11.5489,W,1,60,26,85,22,66,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,N,2,61,25,87,35,55,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,E,1,59,17,91,28,62,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,S,2,48,18,48,32,53,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:30:00Z,INT-RING-02,Inner ring connector B,48.1719,11.5531,W,1,47,25,56,23,70,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:45:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,N,2,55,26,60,35,60,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
2026-09-14T18:45:00Z,INT-EXPO-N,Expo district north approach,48.1752,11.5510,E,1,65,25,95,25,61,1,clear,synthetic anonymized counts for Adaptive Traffic Flow challenge — not live city infrastructure
